id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1126683921293250561,Fri May 10 03:02:34 +0000 2019,vicpagecarter1,my entire twitter feed for the past days met gala memes complaints about climate change and abortion legislation endgame and game of throne commentary skinny people and how people feel about it,"my entire twitter feed for the past 3 days:

Met Gala memes

Complaints about climate change and abortion legislation 

Endgame and Game of Throne commentary 

Skinny people and how people feel about it",5,0,125,-0.21666666666666667,0.425,,"Fleming Island, FL"
1126683337958010880,Fri May 10 03:00:15 +0000 2019,futurism,this is a winwin allround,"""This is a win-win all-round."" https://t.co/g7jmA4lM0j",24,13,207263,0.0,0.0,,"Brooklyn, NY"
1126683309227036674,Fri May 10 03:00:08 +0000 2019,ForeignPolicy,with issue sets from immigration to climate change concentrated in urban centers cities are increasingly asserting themselves as global actors in their own right,"With issue sets from immigration to climate change concentrated in urban centers, cities are increasingly asserting themselves as global actors in their own right. 
https://t.co/V593H0W2tG",14,3,1048141,0.22142857142857142,0.3839285714285714,,
1126682979181318144,Fri May 10 02:58:49 +0000 2019,johnb78,one of the most irritating things re climate policy is that a we do not need to change our lifestyles much to cut emissions to a level that prevents climate change fossil industry shills and hairshirt greens have a common interest in pretending we do,One of the most irritating things re climate policy is that a) we don't need to change our lifestyles much to cut emissions to a level that prevents climate change b) fossil industry shills and hairshirt greens have a common interest in pretending we do https://t.co/jsqKMGlXQo,7,7,5634,0.0,0.5,,"Sydney, Australia"
1126682737484546048,Fri May 10 02:57:52 +0000 2019,Tank9999,we have only had labor govts for 22yrs in the last not long considering they gave us medicare accessible universities and lots more of them land rights action on climate change repealed ndis nbn ruined and years or so of the coalition only looking after the top end of town,"@LesStonehouse We've only had Labor Govts for 22yrs in the last 63
Not long Considering they gave us
Medicare
Accessible Universities (&amp; lots more of them)
Land Rights
Action on Climate Change (Repealed)
NDIS
NBN (ruined)

&amp; 41 years or so of The COALition only looking after the Top End of Town",35,18,2687,0.1875,0.49270833333333336,,
1126682442511699969,Fri May 10 02:56:41 +0000 2019,ScienceNotDogma,climatetips know when you are being trolled next to arguing trolls love to waste people time and how better to do that than to feign interest in being educated about climate change it is a game to trolls and it is such timewasters that we do not have time for any more,"#climatetips : know when you're being trolled.

Next to arguing, trolls LOVE to waste people's time, and how better to do that than to feign interest in being educated about climate change?

It's a game to trolls, and it's such time-wasters that we don't HAVE time for any more. https://t.co/SRMKkcUV3v",7,1,495,0.1285714285714286,0.35714285714285715,climatetips,Canada
1126682107751936000,Fri May 10 02:55:21 +0000 2019,TheThingAboutX,the thing about jimmy butler that everyone is missing is that we are on the verge of runaway climate change and we need a complete rethink of the global economy to ensure a just society and avoid planetary catastrophe,The thing about Jimmy Butler that everyone is missing is that we are on the verge of runaway climate change and we need a complete re-think of the global economy to ensure a just society &amp; avoid planetary catastrophe.,5,2,131,-0.03333333333333333,0.15,,
1126682077280079872,Fri May 10 02:55:14 +0000 2019,SundarrajanG,"study shows by the end of century about of elpahant habitat would be lost due to climate change and human pressure presently about 2,56,518 of habitat is available for 30,000 asiatic elephants","Study shows by the end of century about 42% of elpahant habitat would be lost due to climate change and human pressure. Presently about 2,56,518 https://t.co/MAapQQlqEJ of habitat is available for 30,000 asiatic elephants",10,11,8707,0.06875,0.21875,,chennai
1126681987161346050,Fri May 10 02:54:53 +0000 2019,mtnman0038,oh really you mean the cult has advanced past that playbook i see they have a new spokesperson in young greta shame on every single one of you for child abuse but not surprising,@Climatearticles @StealthFlyBy @manifesto2000 @Chrisdebois1 @audiF1 @dhart1987 @Michael_D_Crow @MikeH_MapleGrov @FriendsOScience @MassiMassian @Kenneth72712993 @ya_pheq @PerryWadeSam @AltUS_ARC @jwickers @zwpiay @GillesnFio @johndowney @RegimeChangeBC @TheClimateHawk @Goofydad @TheDisproof @JamesRider3 @glinch72 @d_e_mol @SylviaD32911201 @brandondaly2018 @HughAbercrombi3 @StormSignalSA @DaveSkeptical @Stephen90045069 @MartinJBern @Captbobdad @Niggledom @jaredstill @Michael46830937 @kuhn_reinhard @Quantummist @DenierBot @anci3nt3ngin33r @GrahamMckay1967 @Carlos_S01 @schroedingereqn @purple_kathryn @GeraldKutney @redforged42 @Dan55645 @rln_nelson @n0ght @DawnTJ90 Oh really?  You mean the cult has advanced past that playbook ??  I see they have a new spokesperson in young Greta. Shame on every single one of you for child abuse but not surprising. https://t.co/35Oa0t0E3b,7,4,19,-0.018445616883116873,0.4132913961038961,,
1126681957083926533,Fri May 10 02:54:45 +0000 2019,MehreenFaruqi,prepoll with olly at crows nest do not forget to get out and vote for strong action on climate change auspol,Prepoll with Olly at Crows Nest! Don't forget to get out and vote @Greens for strong action on climate change! #auspol https://t.co/1KAvKJxw4w,20,1,19955,0.26666666666666666,0.41666666666666663,auspol,Sydney
1126681872925450240,Fri May 10 02:54:25 +0000 2019,Scrubb_,in my time left on this earth before climate change and fascism throw humanity into chaos i am making it my mission to get really hard to kill and also to get really hot,In my time left on this earth before climate change and fascism throw humanity into chaos I am making it my mission to get really hard to kill and also to get really hot,8,0,447,-0.013888888888888895,0.46388888888888885,,Occupied Seneca Land
1126681497690202112,Fri May 10 02:52:56 +0000 2019,paulmanly,climate change is the single most important health and security challenge canadians will ever face ambitious climate action is the only way forward that is why i will work for voters across the country to move our energy sector to renewable sources by,"Climate change is the single most important health and security challenge Canadians will ever face.
Ambitious #ClimateAction is the only way forward. That’s why I will work for voters across the country to move our energy sector to renewable sources by 2025.",35,8,2760,0.19642857142857148,0.594047619047619,ClimateAction,"Nanaimo-Ladysmith, BC"
1126681139240894464,Fri May 10 02:51:30 +0000 2019,FAO,climate change is trapping herders in a cycle of poverty in mongolia watch to find out why they will not be defeated zero hunger investingin humanity early warning early action,"Climate change is trapping herders in a cycle of poverty in #Mongolia. 

Watch to find out why they will not be defeated 👇

#ZeroHunger #InvestinginHumanity #EarlyWarningEarlyAction https://t.co/vECnW7YHsh",53,27,294412,0.10000000000000002,0.2333333333333333,"Mongolia, ZeroHunger, InvestinginHumanity, EarlyWarningEarlyAction","Rome, Italy"
1126680831152525313,Fri May 10 02:50:17 +0000 2019,DarrenSweeney,next at on nbcct am very excited to share with you this report i did on sea level rise it is a part of our series on climate change photographer editor and are shooting and editing rockstars join us,"Next at 11 on #NBCCT  am very excited to share with you this report I did on sea level rise. It is a part of our series on climate change. Photographer, editor @davemichNBC and @Dan_B_Lee  are shooting and editing rockstars!  Join us!
  @nbcconnecticut https://t.co/ka6NDZgntP https://t.co/NBmLySTBf4",10,2,13940,0.24375000000000002,0.48750000000000004,NBCCT,"West Hartford, CT"
1126680075246624768,Fri May 10 02:47:17 +0000 2019,TrinityMustache,that is what so many people do not understand trade immigration climate change it is all interconnected like it or not the world is much smaller and interdependent now we have to be concerned about the domino effect our policy has on everyone else,"@dhanuraashi @marcushjohnson that is what so many people do not understand. Trade, immigration, climate change—it’s all interconnected. Like it or not, the world is much smaller and interdependent now. We have to be concerned about the domino effect our policy has on everyone else.",5,2,11380,0.25,0.5,,hipster coffee shop
1126679733301850112,Fri May 10 02:45:55 +0000 2019,and1formahler,currently in need of a melody for my soon to be magnum opus a ditty about climate change and ocean destruction called reefer madness,"Currently in need of a melody for my soon to be Magnum Opus, a ditty about climate change and ocean destruction called ""Reefer Madness""",5,0,354,0.0,0.4,,"Fredonia, NY"
1126679513222602752,Fri May 10 02:45:03 +0000 2019,SafetyPinDaily,surprise new poll shows americans lead the developed world in climate change denial by yessenia funes,Surprise! New Poll Shows Americans Lead the Developed World in Climate Change Denial || By Yessenia Funes https://t.co/wHtVlDxJJi,9,5,116202,0.11818181818181818,0.37727272727272726,,
1126678736252719104,Fri May 10 02:41:58 +0000 2019,travistravers,this bs is so transparent it is the old of scientists agree about manmade climate change how can you argue with that,"@mitchellvii This BS is so transparent. It's the old ""99% of scientists agree about manmade climate change."" How can you argue with that??????",6,0,428,0.1,0.2,,
1126678613418491904,Fri May 10 02:41:28 +0000 2019,pcharlesjr,today i was a part of the uncut conversations on climate change hosted by the climate change division of the ministry of economic growth and job creation in collaboration with undp jamaica all4jamaica new jamaica,"Today, I was a part of the #UncutConversations on Climate Change hosted by the Climate Change Division of the Ministry of Economic Growth and Job Creation in collaboration with UNDP Jamaica. 

#All4Jamaica
#NewJamaica https://t.co/dv1ztc63A2",11,1,2498,-0.05454545454545454,0.48484848484848486,"UncutConversations, All4Jamaica, NewJamaica","Kingston, Jamaica"
